"","act_name","act_type","timestamps","ele","week_lub","year_lub","geometry"
"305","Jacket","running",2023-10-16 06:13:45,4.1,42,2023,c(4.84944, 52.367657)
"306","Jacket","running",2023-10-16 06:13:46,4.1,42,2023,c(4.849411, 52.36768)
"307","Jacket","running",2023-10-16 06:13:47,4.1,42,2023,c(4.84938, 52.367707)
"308","Jacket","running",2023-10-16 06:13:48,4.1,42,2023,c(4.849368, 52.367743)
"309","Jacket","running",2023-10-16 06:13:49,4.1,42,2023,c(4.849368, 52.367759)
"310","Jacket","running",2023-10-16 06:13:50,4.1,42,2023,c(4.849366, 52.367787)
"311","Jacket","running",2023-10-16 06:13:52,4.1,42,2023,c(4.849341, 52.367822)
"312","Jacket","running",2023-10-16 06:13:53,4.1,42,2023,c(4.849285, 52.367842)
"313","Jacket","running",2023-10-16 06:13:54,4.1,42,2023,c(4.849264, 52.367853)
"314","Jacket","running",2023-10-16 06:13:55,4.1,42,2023,c(4.849226, 52.367871)
"315","Jacket","running",2023-10-16 06:13:56,4.1,42,2023,c(4.849179, 52.367878)
"316","Jacket","running",2023-10-16 06:13:57,4.1,42,2023,c(4.849134, 52.367888)
"317","Jacket","running",2023-10-16 06:13:58,4.1,42,2023,c(4.849089, 52.367899)
"318","Jacket","running",2023-10-16 06:13:59,4.1,42,2023,c(4.849046, 52.367912)
"319","Jacket","running",2023-10-16 06:14:01,4.1,42,2023,c(4.848986, 52.36795)
"320","Jacket","running",2023-10-16 06:14:02,4.1,42,2023,c(4.84897, 52.367966)
"321","Jacket","running",2023-10-16 06:14:03,4.1,42,2023,c(4.848954, 52.367982)
"322","Jacket","running",2023-10-16 06:14:04,4.1,42,2023,c(4.84894, 52.368013)
"323","Jacket","running",2023-10-16 06:14:05,4.1,42,2023,c(4.848928, 52.368046)
"324","Jacket","running",2023-10-16 06:14:06,4.1,42,2023,c(4.848913, 52.368076)
"325","Jacket","running",2023-10-16 06:14:07,4.1,42,2023,c(4.848895, 52.368108)
"326","Jacket","running",2023-10-16 06:14:09,4.1,42,2023,c(4.848877, 52.368148)
"327","Jacket","running",2023-10-16 06:14:10,4.1,42,2023,c(4.848865, 52.368177)
"328","Jacket","running",2023-10-16 06:14:11,4.1,42,2023,c(4.848836, 52.368212)
"329","Jacket","running",2023-10-16 06:14:12,4.1,42,2023,c(4.848824, 52.368224)
"330","Jacket","running",2023-10-16 06:14:13,4.1,42,2023,c(4.848781, 52.368255)
"331","Jacket","running",2023-10-16 06:14:14,3.7,42,2023,c(4.848763, 52.368265)
"332","Jacket","running",2023-10-16 06:14:15,3.6,42,2023,c(4.848731, 52.368279)
"333","Jacket","running",2023-10-16 06:14:17,3.5,42,2023,c(4.848687, 52.368294)
"334","Jacket","running",2023-10-16 06:14:18,3.5,42,2023,c(4.84864, 52.368298)
"335","Jacket","running",2023-10-16 06:14:19,3.4,42,2023,c(4.848572, 52.368306)
"336","Jacket","running",2023-10-16 06:14:21,3.3,42,2023,c(4.848508, 52.368301)
"337","Jacket","running",2023-10-16 06:14:22,3.2,42,2023,c(4.848456, 52.368291)
"338","Jacket","running",2023-10-16 06:14:23,3.2,42,2023,c(4.848405, 52.368285)
"339","Jacket","running",2023-10-16 06:14:24,3.2,42,2023,c(4.848351, 52.368293)
"340","Jacket","running",2023-10-16 06:14:25,3.2,42,2023,c(4.848339, 52.368299)
"341","Jacket","running",2023-10-16 06:14:26,3.2,42,2023,c(4.848327, 52.368327)
"342","Jacket","running",2023-10-16 06:14:27,3.2,42,2023,c(4.848327, 52.368337)
"343","Jacket","running",2023-10-16 06:14:28,3.1,42,2023,c(4.848333, 52.368377)
"344","Jacket","running",2023-10-16 06:14:29,3.1,42,2023,c(4.848337, 52.368391)
"345","Jacket","running",2023-10-16 06:14:31,3.1,42,2023,c(4.848342, 52.368422)
"346","Jacket","running",2023-10-16 06:14:32,3.1,42,2023,c(4.848338, 52.36846)
"347","Jacket","running",2023-10-16 06:14:33,3.1,42,2023,c(4.848338, 52.368495)
"348","Jacket","running",2023-10-16 06:14:34,3,42,2023,c(4.848335, 52.368529)
"349","Jacket","running",2023-10-16 06:14:35,3,42,2023,c(4.848332, 52.368564)
"350","Jacket","running",2023-10-16 06:14:36,3,42,2023,c(4.848324, 52.368608)
"351","Jacket","running",2023-10-16 06:14:37,3,42,2023,c(4.848317, 52.368644)
"352","Jacket","running",2023-10-16 06:14:39,2.9,42,2023,c(4.848314, 52.368694)
"353","Jacket","running",2023-10-16 06:14:40,2.9,42,2023,c(4.848296, 52.368736)
"354","Jacket","running",2023-10-16 06:14:41,2.9,42,2023,c(4.848271, 52.368772)
"355","Jacket","running",2023-10-16 06:14:42,2.9,42,2023,c(4.848261, 52.368805)
"356","Jacket","running",2023-10-16 06:14:44,3,42,2023,c(4.848241, 52.368851)
"357","Jacket","running",2023-10-16 06:14:45,3,42,2023,c(4.848244, 52.368882)
"358","Jacket","running",2023-10-16 06:14:46,3,42,2023,c(4.848243, 52.368911)
"359","Jacket","running",2023-10-16 06:14:47,3,42,2023,c(4.848237, 52.368936)
"360","Jacket","running",2023-10-16 06:14:49,3,42,2023,c(4.848232, 52.36897)
"361","Jacket","running",2023-10-16 06:14:50,3,42,2023,c(4.848234, 52.368998)
"362","Jacket","running",2023-10-16 06:14:51,3,42,2023,c(4.848231, 52.369027)
"363","Jacket","running",2023-10-16 06:14:52,3,42,2023,c(4.848221, 52.369062)
"364","Jacket","running",2023-10-16 06:14:53,3.1,42,2023,c(4.848218, 52.369091)
"365","Jacket","running",2023-10-16 06:14:54,3.1,42,2023,c(4.848219, 52.369119)
"366","Jacket","running",2023-10-16 06:14:56,3.1,42,2023,c(4.848222, 52.369154)
"367","Jacket","running",2023-10-16 06:14:57,3.1,42,2023,c(4.848222, 52.369181)
"368","Jacket","running",2023-10-16 06:14:58,3.1,42,2023,c(4.84822, 52.36921)
"369","Jacket","running",2023-10-16 06:14:59,3.1,42,2023,c(4.848212, 52.369249)
"370","Jacket","running",2023-10-16 06:15:00,3.1,42,2023,c(4.848208, 52.369262)
"371","Jacket","running",2023-10-16 06:15:01,3.1,42,2023,c(4.848181, 52.3693)
"372","Jacket","running",2023-10-16 06:15:02,3.1,42,2023,c(4.848171, 52.369316)
"373","Jacket","running",2023-10-16 06:15:03,3,42,2023,c(4.848144, 52.369353)
"374","Jacket","running",2023-10-16 06:15:04,3,42,2023,c(4.848133, 52.369365)
"375","Jacket","running",2023-10-16 06:15:06,3,42,2023,c(4.848111, 52.369389)
"376","Jacket","running",2023-10-16 06:15:07,3,42,2023,c(4.848086, 52.369419)
"377","Jacket","running",2023-10-16 06:15:08,3,42,2023,c(4.848067, 52.369444)
"378","Jacket","running",2023-10-16 06:15:09,2.9,42,2023,c(4.84805, 52.369477)
"379","Jacket","running",2023-10-16 06:15:10,2.9,42,2023,c(4.848044, 52.369513)
"380","Jacket","running",2023-10-16 06:15:11,2.9,42,2023,c(4.848042, 52.369529)
"381","Jacket","running",2023-10-16 06:15:12,2.9,42,2023,c(4.848037, 52.36956)
"382","Jacket","running",2023-10-16 06:15:13,2.9,42,2023,c(4.848028, 52.369587)
"383","Jacket","running",2023-10-16 06:15:15,2.9,42,2023,c(4.848013, 52.369629)
"384","Jacket","running",2023-10-16 06:15:16,2.9,42,2023,c(4.848009, 52.369645)
"385","Jacket","running",2023-10-16 06:15:17,2.9,42,2023,c(4.848004, 52.369661)
"386","Jacket","running",2023-10-16 06:15:18,2.9,42,2023,c(4.847989, 52.3697)
"387","Jacket","running",2023-10-16 06:15:19,2.9,42,2023,c(4.847984, 52.369716)
"388","Jacket","running",2023-10-16 06:15:20,2.9,42,2023,c(4.847981, 52.369753)
"389","Jacket","running",2023-10-16 06:15:21,2.9,42,2023,c(4.847983, 52.369766)
"390","Jacket","running",2023-10-16 06:15:23,2.9,42,2023,c(4.847993, 52.369811)
"391","Jacket","running",2023-10-16 06:15:24,2.9,42,2023,c(4.847997, 52.369828)
"392","Jacket","running",2023-10-16 06:15:25,3,42,2023,c(4.848, 52.369845)
"393","Jacket","running",2023-10-16 06:15:26,3,42,2023,c(4.848007, 52.369884)
"394","Jacket","running",2023-10-16 06:15:27,3,42,2023,c(4.848009, 52.369897)
"395","Jacket","running",2023-10-16 06:15:28,3,42,2023,c(4.847987, 52.369935)
"396","Jacket","running",2023-10-16 06:15:29,3.1,42,2023,c(4.847976, 52.369951)
"397","Jacket","running",2023-10-16 06:15:30,3.1,42,2023,c(4.847958, 52.369977)
"398","Jacket","running",2023-10-16 06:15:31,3.1,42,2023,c(4.847938, 52.370014)
"399","Jacket","running",2023-10-16 06:15:32,3.1,42,2023,c(4.847933, 52.370027)
"400","Jacket","running",2023-10-16 06:15:34,3.8,42,2023,c(4.847918, 52.370058)
"401","Jacket","running",2023-10-16 06:15:35,3.8,42,2023,c(4.847905, 52.370086)
"402","Jacket","running",2023-10-16 06:15:36,3.9,42,2023,c(4.847893, 52.370115)
"403","Jacket","running",2023-10-16 06:15:37,4,42,2023,c(4.847881, 52.370141)
"404","Jacket","running",2023-10-16 06:15:38,4,42,2023,c(4.847864, 52.37017)
"405","Jacket","running",2023-10-16 06:15:39,4,42,2023,c(4.847847, 52.3702)
"406","Jacket","running",2023-10-16 06:15:40,4,42,2023,c(4.847834, 52.370227)
"407","Jacket","running",2023-10-16 06:15:41,4,42,2023,c(4.847823, 52.370263)
"408","Jacket","running",2023-10-16 06:15:42,4,42,2023,c(4.847806, 52.370302)
"409","Jacket","running",2023-10-16 06:15:43,4,42,2023,c(4.8478, 52.370315)
"410","Jacket","running",2023-10-16 06:15:45,4,42,2023,c(4.847788, 52.370346)
"411","Jacket","running",2023-10-16 06:15:46,4,42,2023,c(4.847779, 52.370372)
"412","Jacket","running",2023-10-16 06:15:47,4,42,2023,c(4.847771, 52.370399)
"413","Jacket","running",2023-10-16 06:15:48,4,42,2023,c(4.847759, 52.370435)
"414","Jacket","running",2023-10-16 06:15:49,4,42,2023,c(4.847741, 52.370464)
"415","Jacket","running",2023-10-16 06:15:50,4,42,2023,c(4.847722, 52.370489)
"416","Jacket","running",2023-10-16 06:15:51,4,42,2023,c(4.84769, 52.370517)
"417","Jacket","running",2023-10-16 06:15:53,4.1,42,2023,c(4.847658, 52.37055)
"418","Jacket","running",2023-10-16 06:15:54,3.9,42,2023,c(4.847625, 52.370586)
"419","Jacket","running",2023-10-16 06:15:55,3.9,42,2023,c(4.847605, 52.370611)
"420","Jacket","running",2023-10-16 06:15:56,3.9,42,2023,c(4.847585, 52.370642)
"421","Jacket","running",2023-10-16 06:15:57,4,42,2023,c(4.847564, 52.370673)
"422","Jacket","running",2023-10-16 06:15:58,4,42,2023,c(4.847541, 52.370706)
"423","Jacket","running",2023-10-16 06:15:59,4.1,42,2023,c(4.847524, 52.370737)
"424","Jacket","running",2023-10-16 06:16:01,4.1,42,2023,c(4.847506, 52.370773)
"425","Jacket","running",2023-10-16 06:16:02,4.1,42,2023,c(4.847483, 52.370808)
"426","Jacket","running",2023-10-16 06:16:03,4.2,42,2023,c(4.847448, 52.370829)
"427","Jacket","running",2023-10-16 06:16:04,4.2,42,2023,c(4.847433, 52.370833)
"428","Jacket","running",2023-10-16 06:16:06,4.2,42,2023,c(4.847387, 52.370843)
"429","Jacket","running",2023-10-16 06:16:07,4.2,42,2023,c(4.847374, 52.370846)
"430","Jacket","running",2023-10-16 06:16:08,4.2,42,2023,c(4.847356, 52.370872)
"431","Jacket","running",2023-10-16 06:16:09,4.2,42,2023,c(4.847353, 52.370882)
"432","Jacket","running",2023-10-16 06:16:10,4.3,42,2023,c(4.847356, 52.37092)
"433","Jacket","running",2023-10-16 06:16:11,4.3,42,2023,c(4.847358, 52.370932)
"434","Jacket","running",2023-10-16 06:16:13,4.3,42,2023,c(4.847359, 52.37096)
"435","Jacket","running",2023-10-16 06:16:14,4.3,42,2023,c(4.847363, 52.370988)
"436","Jacket","running",2023-10-16 06:16:15,4.3,42,2023,c(4.847365, 52.371021)
"437","Jacket","running",2023-10-16 06:16:16,4.4,42,2023,c(4.847367, 52.371049)
"438","Jacket","running",2023-10-16 06:16:17,4.4,42,2023,c(4.847375, 52.371076)
"439","Jacket","running",2023-10-16 06:16:18,4.4,42,2023,c(4.847381, 52.371104)
"440","Jacket","running",2023-10-16 06:16:19,4.4,42,2023,c(4.84738, 52.371129)
"441","Jacket","running",2023-10-16 06:16:21,4.4,42,2023,c(4.847387, 52.37116)
"442","Jacket","running",2023-10-16 06:16:22,4.4,42,2023,c(4.847384, 52.371192)
"443","Jacket","running",2023-10-16 06:16:23,4.4,42,2023,c(4.847381, 52.371234)
"444","Jacket","running",2023-10-16 06:16:24,4.4,42,2023,c(4.847381, 52.37125)
"445","Jacket","running",2023-10-16 06:16:25,4.5,42,2023,c(4.847386, 52.371281)
"446","Jacket","running",2023-10-16 06:16:26,4.5,42,2023,c(4.847386, 52.371313)
"447","Jacket","running",2023-10-16 06:16:27,4.5,42,2023,c(4.847377, 52.371341)
"448","Jacket","running",2023-10-16 06:16:29,4.5,42,2023,c(4.847353, 52.371366)
"449","Jacket","running",2023-10-16 06:16:30,4.5,42,2023,c(4.847319, 52.371386)
"450","Jacket","running",2023-10-16 06:16:31,4.5,42,2023,c(4.847276, 52.37141)
"451","Jacket","running",2023-10-16 06:16:32,4.5,42,2023,c(4.847245, 52.371432)
"452","Jacket","running",2023-10-16 06:16:33,4.5,42,2023,c(4.847221, 52.371468)
"453","Jacket","running",2023-10-16 06:16:34,4.5,42,2023,c(4.847215, 52.37148)
"454","Jacket","running",2023-10-16 06:16:35,4.5,42,2023,c(4.847209, 52.371517)
"455","Jacket","running",2023-10-16 06:16:36,4.5,42,2023,c(4.847207, 52.371529)
"456","Jacket","running",2023-10-16 06:16:38,4.5,42,2023,c(4.847204, 52.37156)
"457","Jacket","running",2023-10-16 06:16:39,4.5,42,2023,c(4.847208, 52.371589)
"458","Jacket","running",2023-10-16 06:16:40,4.4,42,2023,c(4.847211, 52.371618)
"459","Jacket","running",2023-10-16 06:16:41,4.4,42,2023,c(4.847213, 52.371646)
"460","Jacket","running",2023-10-16 06:16:42,4.4,42,2023,c(4.847212, 52.371674)
"461","Jacket","running",2023-10-16 06:16:43,4.4,42,2023,c(4.847212, 52.371702)
"462","Jacket","running",2023-10-16 06:16:44,4.4,42,2023,c(4.847209, 52.371732)
"463","Jacket","running",2023-10-16 06:16:45,4.4,42,2023,c(4.847199, 52.371758)
"464","Jacket","running",2023-10-16 06:16:47,4.4,42,2023,c(4.847178, 52.371778)
"465","Jacket","running",2023-10-16 06:16:48,4.4,42,2023,c(4.847126, 52.371795)
"466","Jacket","running",2023-10-16 06:16:49,4.4,42,2023,c(4.847107, 52.371799)
"467","Jacket","running",2023-10-16 06:16:50,4.4,42,2023,c(4.847064, 52.371811)
"468","Jacket","running",2023-10-16 06:16:51,4.4,42,2023,c(4.847007, 52.371821)
"469","Jacket","running",2023-10-16 06:16:52,4.4,42,2023,c(4.846963, 52.37183)
"470","Jacket","running",2023-10-16 06:16:53,4.4,42,2023,c(4.846919, 52.371841)
"471","Jacket","running",2023-10-16 06:16:55,4.3,42,2023,c(4.846866, 52.371854)
"472","Jacket","running",2023-10-16 06:16:56,4.3,42,2023,c(4.846817, 52.371865)
"473","Jacket","running",2023-10-16 06:16:57,4.3,42,2023,c(4.846766, 52.371873)
"474","Jacket","running",2023-10-16 06:16:58,4.3,42,2023,c(4.846718, 52.371881)
"475","Jacket","running",2023-10-16 06:16:59,4.3,42,2023,c(4.846671, 52.371886)
"476","Jacket","running",2023-10-16 06:17:00,4.3,42,2023,c(4.84662, 52.371884)
"477","Jacket","running",2023-10-16 06:17:01,4.3,42,2023,c(4.846571, 52.371882)
"478","Jacket","running",2023-10-16 06:17:02,4.3,42,2023,c(4.846523, 52.371883)
"479","Jacket","running",2023-10-16 06:17:03,4.3,42,2023,c(4.846477, 52.371884)
"480","Jacket","running",2023-10-16 06:17:04,4.3,42,2023,c(4.846431, 52.371886)
"481","Jacket","running",2023-10-16 06:17:06,4.3,42,2023,c(4.846375, 52.371893)
"482","Jacket","running",2023-10-16 06:17:07,4.3,42,2023,c(4.846325, 52.371899)
"483","Jacket","running",2023-10-16 06:17:08,4.3,42,2023,c(4.846278, 52.371901)
"484","Jacket","running",2023-10-16 06:17:09,4.3,42,2023,c(4.846219, 52.371907)
"485","Jacket","running",2023-10-16 06:17:10,4.3,42,2023,c(4.846164, 52.371914)
"486","Jacket","running",2023-10-16 06:17:11,4.3,42,2023,c(4.846143, 52.371916)
"487","Jacket","running",2023-10-16 06:17:12,4.3,42,2023,c(4.846095, 52.37192)
"488","Jacket","running",2023-10-16 06:17:13,4.3,42,2023,c(4.846049, 52.371917)
"489","Jacket","running",2023-10-16 06:17:15,4.3,42,2023,c(4.845992, 52.371915)
"490","Jacket","running",2023-10-16 06:17:16,4.3,42,2023,c(4.845947, 52.371911)
"491","Jacket","running",2023-10-16 06:17:17,4.2,42,2023,c(4.845899, 52.371906)
"492","Jacket","running",2023-10-16 06:17:18,4.2,42,2023,c(4.845849, 52.371901)
"493","Jacket","running",2023-10-16 06:17:19,4.2,42,2023,c(4.845794, 52.371888)
"494","Jacket","running",2023-10-16 06:17:20,4.2,42,2023,c(4.845744, 52.371883)
"495","Jacket","running",2023-10-16 06:17:22,4.2,42,2023,c(4.845647, 52.371869)
"496","Jacket","running",2023-10-16 06:17:24,4.2,42,2023,c(4.845593, 52.371855)
"497","Jacket","running",2023-10-16 06:17:25,4.2,42,2023,c(4.845549, 52.37184)
"498","Jacket","running",2023-10-16 06:17:26,4.3,42,2023,c(4.845503, 52.371826)
"499","Jacket","running",2023-10-16 06:17:27,4.6,42,2023,c(4.845455, 52.371813)
"500","Jacket","running",2023-10-16 06:17:28,4.6,42,2023,c(4.845408, 52.371802)
"501","Jacket","running",2023-10-16 06:17:29,4.6,42,2023,c(4.845353, 52.371783)
"502","Jacket","running",2023-10-16 06:17:30,4.6,42,2023,c(4.845335, 52.371775)
"503","Jacket","running",2023-10-16 06:17:31,4.6,42,2023,c(4.845307, 52.371754)
"504","Jacket","running",2023-10-16 06:17:33,4.5,42,2023,c(4.845289, 52.371729)
"505","Jacket","running",2023-10-16 06:17:34,4.5,42,2023,c(4.845286, 52.3717)
"506","Jacket","running",2023-10-16 06:17:35,4.4,42,2023,c(4.845265, 52.371664)
"507","Jacket","running",2023-10-16 06:17:36,4.4,42,2023,c(4.845256, 52.371652)
"508","Jacket","running",2023-10-16 06:17:37,4.4,42,2023,c(4.84524, 52.371626)
"509","Jacket","running",2023-10-16 06:17:38,4.3,42,2023,c(4.845222, 52.371593)
"510","Jacket","running",2023-10-16 06:17:39,4.3,42,2023,c(4.84519, 52.37156)
"511","Jacket","running",2023-10-16 06:17:40,4.2,42,2023,c(4.84518, 52.371549)
"512","Jacket","running",2023-10-16 06:17:42,4.2,42,2023,c(4.845159, 52.371521)
"513","Jacket","running",2023-10-16 06:17:43,4.1,42,2023,c(4.845141, 52.371491)
"514","Jacket","running",2023-10-16 06:17:44,4.1,42,2023,c(4.845146, 52.371453)
"515","Jacket","running",2023-10-16 06:17:45,4.1,42,2023,c(4.845148, 52.371436)
"516","Jacket","running",2023-10-16 06:17:46,4,42,2023,c(4.84516, 52.371404)
"517","Jacket","running",2023-10-16 06:17:47,3.9,42,2023,c(4.845169, 52.371371)
"518","Jacket","running",2023-10-16 06:17:48,3.9,42,2023,c(4.845175, 52.371334)
"519","Jacket","running",2023-10-16 06:17:49,3.8,42,2023,c(4.84519, 52.371303)
"520","Jacket","running",2023-10-16 06:17:50,3.7,42,2023,c(4.845192, 52.371272)
"521","Jacket","running",2023-10-16 06:17:51,3.7,42,2023,c(4.845194, 52.37124)
"522","Jacket","running",2023-10-16 06:17:53,3.6,42,2023,c(4.845191, 52.37121)
"523","Jacket","running",2023-10-16 06:17:54,3.5,42,2023,c(4.84518, 52.37118)
"524","Jacket","running",2023-10-16 06:17:55,3.4,42,2023,c(4.845169, 52.371151)
"525","Jacket","running",2023-10-16 06:17:56,3.4,42,2023,c(4.84516, 52.37112)
"526","Jacket","running",2023-10-16 06:17:57,3.4,42,2023,c(4.845155, 52.371091)
"527","Jacket","running",2023-10-16 06:17:58,3.4,42,2023,c(4.845138, 52.371056)
"528","Jacket","running",2023-10-16 06:17:59,3.4,42,2023,c(4.845123, 52.371031)
"529","Jacket","running",2023-10-16 06:18:00,3.3,42,2023,c(4.845111, 52.371002)
"530","Jacket","running",2023-10-16 06:18:02,3.3,42,2023,c(4.8451, 52.37096)
"531","Jacket","running",2023-10-16 06:18:03,3.3,42,2023,c(4.845107, 52.370923)
"532","Jacket","running",2023-10-16 06:18:04,3.3,42,2023,c(4.845109, 52.370907)
"533","Jacket","running",2023-10-16 06:18:05,3.3,42,2023,c(4.845111, 52.370875)
"534","Jacket","running",2023-10-16 06:18:06,3.3,42,2023,c(4.845108, 52.370839)
"535","Jacket","running",2023-10-16 06:18:07,3.3,42,2023,c(4.845106, 52.370812)
"536","Jacket","running",2023-10-16 06:18:09,3.3,42,2023,c(4.845107, 52.37078)
"537","Jacket","running",2023-10-16 06:18:10,3.3,42,2023,c(4.845112, 52.370748)
"538","Jacket","running",2023-10-16 06:18:11,3.3,42,2023,c(4.845117, 52.370719)
"539","Jacket","running",2023-10-16 06:18:12,3.3,42,2023,c(4.845118, 52.370689)
"540","Jacket","running",2023-10-16 06:18:13,3.3,42,2023,c(4.84512, 52.370652)
"541","Jacket","running",2023-10-16 06:18:14,3.3,42,2023,c(4.845128, 52.370624)
"542","Jacket","running",2023-10-16 06:18:15,3.3,42,2023,c(4.845137, 52.370597)
"543","Jacket","running",2023-10-16 06:18:17,3.3,42,2023,c(4.845157, 52.370569)
"544","Jacket","running",2023-10-16 06:18:18,3.3,42,2023,c(4.845185, 52.370545)
"545","Jacket","running",2023-10-16 06:18:19,3.3,42,2023,c(4.845218, 52.37051)
"546","Jacket","running",2023-10-16 06:18:20,3.3,42,2023,c(4.845227, 52.370497)
"547","Jacket","running",2023-10-16 06:18:21,3.3,42,2023,c(4.845234, 52.370458)
"548","Jacket","running",2023-10-16 06:18:22,3.3,42,2023,c(4.845234, 52.370444)
"549","Jacket","running",2023-10-16 06:18:23,3.3,42,2023,c(4.845227, 52.370417)
"550","Jacket","running",2023-10-16 06:18:24,3.3,42,2023,c(4.845218, 52.370387)
"551","Jacket","running",2023-10-16 06:18:25,3.3,42,2023,c(4.845204, 52.370357)
"552","Jacket","running",2023-10-16 06:18:26,3.3,42,2023,c(4.845194, 52.370328)
"553","Jacket","running",2023-10-16 06:18:28,3.3,42,2023,c(4.845185, 52.370299)
"554","Jacket","running",2023-10-16 06:18:29,3.3,42,2023,c(4.845175, 52.370267)
"555","Jacket","running",2023-10-16 06:18:30,3.3,42,2023,c(4.845165, 52.370236)
"556","Jacket","running",2023-10-16 06:18:31,3.4,42,2023,c(4.84516, 52.370204)
"557","Jacket","running",2023-10-16 06:18:32,3.4,42,2023,c(4.845165, 52.370174)
"558","Jacket","running",2023-10-16 06:18:33,3.4,42,2023,c(4.845169, 52.370142)
"559","Jacket","running",2023-10-16 06:18:34,3.4,42,2023,c(4.845171, 52.370114)
"560","Jacket","running",2023-10-16 06:18:35,3.4,42,2023,c(4.845172, 52.370083)
"561","Jacket","running",2023-10-16 06:18:36,3.5,42,2023,c(4.845172, 52.37005)
"562","Jacket","running",2023-10-16 06:18:37,3.5,42,2023,c(4.845171, 52.37002)
"563","Jacket","running",2023-10-16 06:18:39,3.5,42,2023,c(4.845168, 52.369986)
"564","Jacket","running",2023-10-16 06:18:40,3.6,42,2023,c(4.845164, 52.369956)
"565","Jacket","running",2023-10-16 06:18:41,3.6,42,2023,c(4.845159, 52.369926)
"566","Jacket","running",2023-10-16 06:18:42,3.6,42,2023,c(4.845153, 52.369896)
"567","Jacket","running",2023-10-16 06:18:43,3.7,42,2023,c(4.845149, 52.369863)
"568","Jacket","running",2023-10-16 06:18:44,3.7,42,2023,c(4.845147, 52.369833)
"569","Jacket","running",2023-10-16 06:18:45,3.7,42,2023,c(4.845147, 52.369802)
"570","Jacket","running",2023-10-16 06:18:46,3.7,42,2023,c(4.84515, 52.369767)
"571","Jacket","running",2023-10-16 06:18:47,3.7,42,2023,c(4.845154, 52.369737)
"572","Jacket","running",2023-10-16 06:18:49,3.7,42,2023,c(4.845156, 52.3697)
"573","Jacket","running",2023-10-16 06:18:50,3.6,42,2023,c(4.845155, 52.369671)
"574","Jacket","running",2023-10-16 06:18:51,3.6,42,2023,c(4.845153, 52.369641)
"575","Jacket","running",2023-10-16 06:18:52,3.6,42,2023,c(4.845152, 52.369611)
"576","Jacket","running",2023-10-16 06:18:53,3.5,42,2023,c(4.845149, 52.369572)
"577","Jacket","running",2023-10-16 06:18:54,3.5,42,2023,c(4.845145, 52.369545)
"578","Jacket","running",2023-10-16 06:18:55,3.5,42,2023,c(4.845143, 52.369514)
"579","Jacket","running",2023-10-16 06:18:56,3.4,42,2023,c(4.845146, 52.369485)
"580","Jacket","running",2023-10-16 06:18:57,3.3,42,2023,c(4.845146, 52.369455)
"581","Jacket","running",2023-10-16 06:18:59,3.3,42,2023,c(4.845145, 52.369425)
"582","Jacket","running",2023-10-16 06:19:00,3.3,42,2023,c(4.845141, 52.369394)
"583","Jacket","running",2023-10-16 06:19:01,3.3,42,2023,c(4.845137, 52.369362)
"584","Jacket","running",2023-10-16 06:19:02,3.2,42,2023,c(4.845136, 52.369332)
"585","Jacket","running",2023-10-16 06:19:03,3.2,42,2023,c(4.845131, 52.369299)
"586","Jacket","running",2023-10-16 06:19:04,3.1,42,2023,c(4.84513, 52.369264)
"587","Jacket","running",2023-10-16 06:19:05,3,42,2023,c(4.845136, 52.369234)
"588","Jacket","running",2023-10-16 06:19:06,2.9,42,2023,c(4.845144, 52.369203)
"589","Jacket","running",2023-10-16 06:19:08,2.9,42,2023,c(4.845155, 52.369163)
"590","Jacket","running",2023-10-16 06:19:09,2.9,42,2023,c(4.845166, 52.369131)
"591","Jacket","running",2023-10-16 06:19:10,2.9,42,2023,c(4.845167, 52.369099)
"592","Jacket","running",2023-10-16 06:19:11,2.9,42,2023,c(4.84516, 52.369068)
"593","Jacket","running",2023-10-16 06:19:12,2.9,42,2023,c(4.845146, 52.369039)
"594","Jacket","running",2023-10-16 06:19:13,2.9,42,2023,c(4.845129, 52.369008)
"595","Jacket","running",2023-10-16 06:19:14,2.9,42,2023,c(4.84511, 52.368982)
"596","Jacket","running",2023-10-16 06:19:15,2.9,42,2023,c(4.845092, 52.368952)
"597","Jacket","running",2023-10-16 06:19:17,2.9,42,2023,c(4.845076, 52.368915)
"598","Jacket","running",2023-10-16 06:19:18,2.9,42,2023,c(4.845065, 52.368886)
"599","Jacket","running",2023-10-16 06:19:19,2.9,42,2023,c(4.845053, 52.368856)
"600","Jacket","running",2023-10-16 06:19:20,2.9,42,2023,c(4.845041, 52.368827)
"601","Jacket","running",2023-10-16 06:19:21,2.9,42,2023,c(4.845035, 52.368797)
"602","Jacket","running",2023-10-16 06:19:22,2.9,42,2023,c(4.845032, 52.368766)
"603","Jacket","running",2023-10-16 06:19:23,2.9,42,2023,c(4.845029, 52.368733)
"604","Jacket","running",2023-10-16 06:19:24,3,42,2023,c(4.845025, 52.368699)
"605","Jacket","running",2023-10-16 06:19:25,3,42,2023,c(4.845026, 52.368667)
"606","Jacket","running",2023-10-16 06:19:27,3,42,2023,c(4.845029, 52.368626)
"607","Jacket","running",2023-10-16 06:19:28,3,42,2023,c(4.845032, 52.368594)
"608","Jacket","running",2023-10-16 06:19:29,3,42,2023,c(4.845041, 52.368562)
"609","Jacket","running",2023-10-16 06:19:30,3,42,2023,c(4.845056, 52.368532)
